Year,Month,Day,Hour,Load,Site-1 Temp,Site-2 Temp,Site-3 Temp,Site-4 Temp,Site-5 Temp,Site-1 GHI,Site-2 GHI,Site-3 GHI,Site-4 GHI,Site-5 GHI,Combined_Temp,Combined_GHI,Day_Clipped,DayOfYear,dow,Timestep,sin_day,cos_day,sin_week,cos_week,sin_year,cos_year,is_weekend,Date,is_holiday,lag_1_temp,lag_24_temp,delta_1_temp,delta_24_temp,lag_1_ghi,lag_24_ghi,delta_1_ghi,delta_24_ghi,CDH,HDH
2,7,26,22,2514.0,21.4,20.4,21.1,21.2,21.3,0,0,0,0,0,1.6715407388408436,-1.6461350356732445,26,207,3,13749,-1.0,-7.726786585384854e-13,-0.9009688679023994,-0.43388373911759903,0.9888537064205893,-0.14889038685644876,0,2022-07-26,0,1.7128391545834616,1.2204835604704307,-0.041298415742617944,0.4510571783704129,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.328459261159157
2,7,26,23,2358.0,20.9,20.0,20.8,20.8,20.7,0,0,0,0,0,1.4773154503065644,-1.6461350356732445,26,207,3,13750,-0.8660254037846459,0.49999999999964106,-0.9308737486441588,-0.3653410243665106,0.9884227635162592,-0.15172488445499357,0,2022-07-26,0,1.6715407388408436,1.1781149728653784,-0.19422528853427923,0.29920047744118605,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.522684549693437
2,7,26,24,2287.0,20.6,19.8,20.4,20.3,19.9,0,0,0,0,0,1.29036808112181,-1.6461350356732445,26,207,3,13751,-0.5000000000000487,0.8660254037844105,-0.9555728057861479,-0.29475517441088084,0.9879836956894137,-0.15455813486157222,0,2022-07-26,0,1.4773154503065644,1.1309211114661795,-0.18694736918475452,0.15944696965563043,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.70963191887819
2,7,27,1,2198.0,20.2,19.7,19.5,20.1,19.5,0,0,0,0,0,1.1342884389342538,-1.6461350356732445,27,208,4,13752,3.019559969587088e-13,1.0,-0.9749279121818115,-0.22252093395636735,0.9875365065492292,-0.1573901147866158,0,2022-07-27,0,1.29036808112181,1.1415308397002144,-0.1560796421875561,-0.0072424007659606104,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.865711561065748
2,7,27,2,2137.0,20.0,19.6,18.6,20.1,19.4,0,0,0,0,0,1.0408238120555722,-1.6461350356732445,27,208,4,13753,0.49999999999978406,0.8660254037845633,-0.9888308262251088,-0.14904226617630603,0.9870811997716423,-0.1602208009509849,0,2022-07-27,0,1.1342884389342538,1.1408356313750943,-0.09346462687868162,-0.10001181931952208,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.95917618794443
2,7,27,3,2116.0,20.0,19.7,18.2,20.1,19.3,0,0,0,0,0,1.01796485192733,-1.6461350356732445,27,208,4,13754,0.8660254037844931,0.4999999999999057,-0.9972037971811814,-0.07473009358640874,0.9866177790993104,-0.16305017008621706,0,2022-07-27,0,1.0408238120555722,1.1230515506470213,-0.022858960128242067,-0.10508669871969123,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.98203514807267
2,7,27,4,2160.0,20.2,19.7,18.1,20.1,19.2,0,0,0,0,0,1.0226477626193555,-1.6461350356732445,27,208,4,13755,1.0,-4.670959506829747e-13,-1.0,-6.319982158427907e-14,0.9861462483415947,-0.1658781989346337,0,2022-07-27,0,1.01796485192733,1.1386367381238742,0.0046829106920254215,-0.1159889755045187,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.977352237380643
2,7,27,5,2250.0,19.9,19.1,18.9,19.8,18.6,0,0,0,0,0,0.9054813472304932,-1.6461350356732445,27,208,4,13756,0.8660254037849355,-0.49999999999913947,-0.9972037971811908,0.0747300935862827,0.9856666113745207,-0.16870486424958067,0,2022-07-27,0,1.0226477626193555,1.0055052562054487,-0.1171664153888623,-0.1000239089749555,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,19.09451865276951
2,7,27,6,2393.0,19.8,19.2,19.1,19.6,18.6,0,0,0,0,0,0.8992199181860787,-1.6461350356732445,27,208,4,13757,0.5000000000005503,-0.866025403784121,-0.9888308262251275,0.14904226617618105,0.9851788721407458,-0.17153014279562612,0,2022-07-27,0,0.9054813472304932,1.0621042538314247,-0.006261429044414513,-0.162884335645346,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,19.100780081813923
2,7,27,7,2479.0,20.0,19.5,19.7,19.8,18.9,24,29,45,24,31,1.029889053128755,-1.4220951150491037,27,208,4,13758,2.7725879736568757e-13,-1.0,-0.9749279121818396,0.22252093395624412,0.9846830346495283,-0.1743540113487376,0,2022-07-27,0,0.8992199181860787,1.186625228005545,0.1306691349426763,-0.15673617487678992,-1.6461350356732445,-1.5653167113669377,0.2240399206241408,0.14322159631783404,0.0,18.970110946871245
2,7,27,8,2525.0,20.5,19.9,21.6,20.3,19.9,120,123,184,104,130,1.3660342605578204,-0.6777496233078358,27,208,4,13759,-0.49999999999928246,-0.8660254037848529,-0.9555728057861852,0.2947551744107601,0.9841791029766987,-0.1771764466964519,0,2022-07-27,0,1.029889053128755,1.3757793127880693,0.3361452074290654,-0.009745052230248907,-1.4220951150491037,-1.3053371101057556,0.7443454917412679,0.6275874867979198,0.0,18.63396573944218
2,7,27,9,2510.0,21.5,20.4,23.9,21.4,21.5,283,214,366,241,287,1.8915355025900646,0.39841448801822815,27,208,4,13760,-0.8660254037842035,-0.5000000000004073,-0.930873748644205,0.36534102436639293,0.9836670812646173,-0.1799974256381149,0,2022-07-27,0,1.3660342605578204,1.5070364135519654,0.5255012420322442,0.38449908903809926,-0.6777496233078358,-0.9216313625218221,1.076164111326064,1.3200458505400503,0.0,18.108464497409937
2,7,27,10,2359.0,23.4,21.3,26.1,23.2,24.0,594,398,587,557,602,2.6776012971078385,2.3873120486193984,27,208,4,13761,-1.0,-1.1211884364142166e-13,-0.9009688679024542,0.4338837391174852,0.9831469737221505,-0.18281692498501628,0,2022-07-27,0,1.8915355025900646,1.7519349193623943,0.7860657945177738,0.9256663777454441,0.39841448801822815,-0.06356195984981457,1.9888975606011703,2.450874008469213,0.0,17.322398702892162
2,7,27,11,2408.0,24.4,22.3,28.5,24.4,25.9,765,650,771,764,794,3.2941982864927883,3.85679699536221,27,208,4,13762,-0.8660254037843156,0.5000000000002132,-0.8660254037844048,0.5000000000000586,0.9826187846246257,-0.18563492156063605,0,2022-07-27,0,2.6776012971078385,1.9674192199937874,0.6165969893849499,1.326779066499001,2.3873120486193984,0.7837998100052472,1.4694849467428117,3.0729971853569626,0.0,16.705801713507213
2,7,27,12,2350.0,24.8,23.0,30.7,24.6,26.6,873,840,894,892,908,3.6168082922260507,4.8218631640521314,27,208,4,13763,-0.5000000000002643,0.866025403784286,-0.8262387743160011,0.5633200580636128,0.9820825183138066,-0.1884513922007792,0,2022-07-27,0,3.2941982864927883,2.4432919498880983,0.3226100057332624,1.1735163423379524,3.85679699536221,2.017233478683676,0.9650661686899213,2.8046296853684556,0.0,16.38319170777395
2,7,27,13,2440.0,24.9,23.0,31.9,24.6,26.5,941,916,958,948,961,3.6932154185872084,5.284788002621577,27,208,4,13764,5.3021110082844266e-14,1.0,-0.7818314824680859,0.6234898018586633,0.9815381791978468,-0.19126631375382203,0,2022-07-27,0,3.6168082922260507,2.65240721757411,0.07640712636115765,1.0408082010130983,4.8218631640521314,2.3639627484065233,0.462924838569446,2.920825254215054,0.0,16.306784581412792
2,7,27,14,2576.0,25.0,23.1,31.5,24.9,26.5,942,910,929,945,943,3.7170866747760547,5.203986604634993,27,208,4,13765,0.5000000000003562,0.866025403784233,-0.7330518718297864,0.6801727377709624,0.9809857717512637,-0.19407966308085348,0,2022-07-27,0,3.6932154185872084,2.6485003013410737,0.023871256188846335,1.068586373434981,5.284788002621577,2.0930269003585393,-0.08080139798658426,3.110959704276454,0.0,16.282913325223944
2,7,27,15,2725.0,25.0,23.1,31.1,24.8,26.5,871,834,838,871,857,3.68237045146175,4.620156394543308,27,208,4,13766,0.8660254037839139,0.5000000000009089,-0.680172737770934,0.7330518718298127,0.9804253005148978,-0.19689141705587937,0,2022-07-27,0,3.7170866747760547,2.7829612146019578,-0.034716223314304795,0.8994092368597921,5.203986604634993,2.4464002363856787,-0.5838302100916852,2.1737561581576292,0.0,16.31762954853825
2,7,27,16,2886.0,24.5,22.8,29.9,24.4,26.3,737,716,697,737,725,3.474339203756679,3.6523777630610152,27,208,4,13767,1.0,6.91333637965818e-13,-0.6234898018588108,0.7818314824679682,0.9798567700958669,-0.19970155256606129,0,2022-07-27,0,3.68237045146175,2.8049363461068393,-0.20803124770507075,0.6694028576498399,4.620156394543308,2.3421769827901526,-0.9677786314822927,1.3102007802708626,0.0,16.525660796243322
2,7,27,17,3075.0,23.9,22.1,29.3,23.4,24.9,572,552,519,569,564,3.0984873553954224,2.4265622050583047,27,208,4,13768,0.8660254037846052,-0.4999999999997115,-0.5633200580635809,0.826238774316023,0.979280185167544,-0.2025100465118229,0,2022-07-27,0,3.474339203756679,2.1546561578338026,-0.37585184836125674,0.9438311975616198,3.6523777630610152,1.3462913767654388,-1.2258155580027106,1.080270828292866,0.0,16.901512644604576
2,7,27,18,3136.0,23.3,21.4,27.9,22.8,24.5,387,392,379,384,380,2.792140269243583,1.171443089036969,27,208,4,13769,0.5000000000007659,-0.8660254037839964,-0.500000000000025,0.8660254037844242,0.9786955504695096,-0.2053168758070887,0,2022-07-27,0,3.0984873553954224,2.0812068664656542,-0.3063470861518396,0.7109334027779286,2.4265622050583047,0.17001257205347087,-1.2551191160213357,1.001430516983498,0.0,17.207859730756418
2,7,27,19,3108.0,21.8,20.8,25.9,22.1,23.0,184,188,187,184,184,2.274682323018046,-0.28718343894135967,27,208,4,13770,5.261936842415521e-13,-1.0,-0.4338837391176551,0.9009688679023724,0.9781028708075113,-0.20812201737948066,0,2022-07-27,0,2.792140269243583,1.8183792783688009,-0.5174579462255369,0.4563030446492451,1.171443089036969,-0.7677856359385984,-1.4586265279783286,0.4806021969972387,0.0,17.725317676981955
2,7,27,20,3077.0,21.4,20.4,24.8,21.0,21.7,31,32,32,30,30,1.9154821583476618,-1.419032718951255,27,208,4,13771,-0.49999999999985456,-0.8660254037845226,-0.3653410243663569,0.9308737486442192,0.9775021510534267,-0.21092544817049394,0,2022-07-27,0,2.274682323018046,1.6914200253539011,-0.3592001646703842,0.22406213299376065,-0.28718343894135967,-1.5202820271122561,-1.1318492800098954,0.10124930816100108,0.0,18.08451784165234
2,7,27,21,2943.0,21.4,20.2,24.2,20.8,21.3,0,0,0,0,0,1.8059330597157044,-1.6461350356732445,27,208,4,13772,-0.8660254037845337,-0.49999999999983524,-0.29475517441094035,0.9555728057861296,0.9768933961452269,-0.21372714513567262,0,2022-07-27,0,1.9154821583476618,1.7128391545834616,-0.10954909863195739,0.0930939051322428,-1.419032718951255,-1.6461350356732445,-0.22710231672198944,0.0,0.0,18.194066940284294
2,7,27,22,2703.0,21.0,19.9,23.4,20.7,21.1,0,0,0,0,0,1.6615641709139546,-1.6461350356732445,27,208,4,13773,-1.0,-3.610537305172862e-13,-0.22252093395642802,0.9749279121817976,0.9762766110869324,-0.21652708524481296,0,2022-07-27,0,1.8059330597157044,1.6715407388408436,-0.1443688888017498,-0.009976567926889057,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.338435829086045
2,7,27,23,2478.0,20.7,19.7,22.3,20.5,20.4,0,0,0,0,0,1.4681196151972702,-1.6461350356732445,27,208,4,13774,-0.86602540378444,0.49999999999999756,-0.14904226617614272,0.9888308262251333,0.9756518009485696,-0.21932524548216661,0,2022-07-27,0,1.6615641709139546,1.4773154503065644,-0.1934445557166844,-0.009195835109294226,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.53188038480273
2,7,27,24,2338.0,20.3,19.4,21.3,20.3,19.8,0,0,0,0,0,1.2692969404634402,-1.6461350356732445,27,208,4,13775,-0.49999999999969225,0.8660254037846163,-0.0747300935864708,0.9972037971811767,0.9750189708661315,-0.22212160284661597,0,2022-07-27,0,1.4681196151972702,1.29036808112181,-0.19882267473382997,-0.02107114065836968,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.73070305953656
2,7,28,1,2209.0,19.9,19.3,20.3,20.2,19.5,0,0,0,0,0,1.1247537980780495,-1.6461350356732445,28,209,5,13776,-1.1054084785659485e-12,1.0,-1.254335433032452e-13,1.0,0.9743781260415404,-0.22491613435184238,1,2022-07-28,0,1.2692969404634402,1.1342884389342538,-0.14454314238539068,-0.009534640856204257,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.87524620192195
2,7,28,2,2119.0,19.6,19.1,19.4,20.0,19.2,0,0,0,0,0,0.9760371286827709,-1.6461350356732445,28,209,5,13777,0.4999999999993529,0.8660254037848123,0.07473009358644737,0.9972037971811785,0.9737292717425943,-0.22770881702656356,1,2022-07-28,0,1.1247537980780495,1.0408238120555722,-0.1487166693952786,-0.06478668337280125,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,19.02396287131723
2,7,28,3,2076.0,19.3,18.8,19.1,19.7,18.7,0,0,0,0,0,0.828774138304681,-1.6461350356732445,28,209,5,13778,0.8660254037842442,0.5000000000003368,0.1490422661761195,0.9888308262251368,0.9730724133029344,-0.23049962791467413,1,2022-07-28,0,0.9760371286827709,1.01796485192733,-0.14726299037808988,-0.18919071362264905,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,19.17122586169532
2,7,28,4,2097.0,19.1,18.5,19.4,19.3,18.2,0,0,0,0,0,0.7187650702390265,-1.6461350356732445,28,209,5,13779,1.0,3.0773823068754343e-14,0.22252093395640513,0.9749279121818029,0.9724075561219969,-0.23328854407545485,1,2022-07-28,0,0.828774138304681,1.0226477626193555,-0.11000906806565458,-0.30388269238032906,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,19.281234929760974
2,7,28,5,2179.0,19.5,18.4,19.4,19.4,17.8,0,0,0,0,0,0.7240460461579862,-1.6461350356732445,28,209,5,13780,0.8660254037847297,-0.4999999999994959,0.29475517441091786,0.9555728057861366,0.971734705664965,-0.23607554258377522,1,2022-07-28,0,0.7187650702390265,0.9054813472304932,0.005280975918959707,-0.18143530107250705,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,19.275953953842013
2,7,28,6,2293.0,19.3,18.8,19.4,19.5,18.0,0,0,0,0,0,0.7716578140392696,-1.6461350356732445,28,209,5,13781,0.5000000000001938,-0.8660254037843267,0.36534102436633503,0.9308737486442278,0.9710538674627271,-0.23886060053026797,1,2022-07-28,0,0.7240460461579862,0.8992199181860787,0.04761176788128341,-0.12756210414680913,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,19.22834218596073
2,7,28,7,2402.0,19.6,19.2,19.5,19.6,18.7,47,46,51,36,42,0.9132797502717754,-1.3211679174080067,28,209,5,13782,-1.343661306555116e-13,-1.0,0.43388373911763395,0.9009688679023826,0.9703650471118354,-0.2416436950215036,1,2022-07-28,0,0.7716578140392696,1.029889053128755,0.14162193623250585,-0.11660930285697957,-1.6461350356732445,-1.4220951150491037,0.32496711826523783,0.10092719764109703,0.0,19.086720249728224
2,7,28,8,2464.0,20.8,20.0,21.7,20.4,20.4,218,218,212,166,186,1.4609712004771729,-0.18311490065877262,28,209,5,13783,-0.49999999999963896,-0.8660254037846471,0.5000000000000047,0.8660254037844359,0.9696682502744572,-0.24442480318018553,1,2022-07-28,0,0.9132797502717754,1.3660342605578204,0.5476914502053974,0.09493693991935248,-1.3211679174080067,-0.6777496233078358,1.138053016749234,0.4946347226490632,0.0,18.53902879952283
2,7,28,9,2320.0,23.0,21.5,25.6,22.5,23.1,425,422,430,416,423,2.488160209061907,1.4566391030652714,28,209,5,13784,-0.8660254037844093,-0.5000000000000508,0.5633200580635614,0.8262387743160362,0.9689634826783176,-0.24720390214538634,1,2022-07-28,0,1.4609712004771729,1.8915355025900646,1.0271890085847342,0.5966247064718424,-0.18311490065877262,0.39841448801822815,1.6397540037240441,1.0582246150470433,0.0,17.511839790938094
2,7,28,10,2375.0,24.9,22.8,29.0,24.4,25.8,619,615,626,624,627,3.415797415307184,2.916805622110198,28,209,5,13785,-1.0,2.995060843797775e-13,0.6234898018587924,0.7818314824679828,0.9682507501166716,-0.24998096907265305,1,2022-07-28,0,2.488160209061907,2.6776012971078385,0.9276372062452771,0.7381961181993457,1.4566391030652714,2.3873120486193984,1.4601665190449267,0.5294935734907997,0.0,16.584202584692814
2,7,28,11,2431.0,25.6,23.4,31.4,25.3,27.4,780,776,787,787,789,3.909800974633776,4.101793341167352,28,209,5,13786,-0.8660254037850192,0.4999999999989943,0.6801727377707502,0.7330518718299833,0.9675300584482459,-0.252755981134243,1,2022-07-28,0,3.415797415307184,3.2941982864927883,0.4940035593265919,0.6156026881409877,2.916805622110198,3.85679699536221,1.1849877190571538,0.24499634580514185,0.0,16.090199025366225
2,7,28,12,2456.0,25.7,23.6,32.7,25.4,27.8,894,890,899,901,903,4.062851576504077,4.9347368614606655,28,209,5,13787,-0.5000000000006954,0.8660254037840371,0.7330518718297704,0.6801727377709796,0.966801413597188,-0.25552891551931867,1,2022-07-28,0,3.909800974633776,3.6168082922260507,0.15305060187030062,0.446043284278026,4.101793341167352,4.8218631640521314,0.8329435202933135,0.11287369740853403,0.0,15.937148423495923
2,7,28,13,2595.0,25.9,23.7,32.8,25.4,27.8,952,947,960,959,962,4.0982773748581005,5.364519872227847,28,209,5,13788,-4.448486636688848e-13,1.0,0.7818314824680712,0.6234898018586816,0.966064821553021,-0.258299749434121,1,2022-07-28,0,4.062851576504077,3.6932154185872084,0.03542579835402382,0.40506195627089214,4.9347368614606655,5.284788002621577,0.4297830107671814,0.07973186960626943,0.0,15.9017226251419
2,7,28,14,2761.0,26.2,24.2,32.8,25.3,27.9,947,943,945,955,958,4.176040388931749,5.317669560379977,28,209,5,13789,0.49999999999992495,0.866025403784482,0.8262387743159879,0.5633200580636323,0.9653202883705986,-0.2610684601021433,1,2022-07-28,0,4.0982773748581005,3.7170866747760547,0.07776301407364805,0.45895371415569386,5.364519872227847,5.203986604634993,-0.04685031184787025,0.11368295574498344,0.0,15.82395961106825
2,7,28,15,2974.0,25.8,24.2,32.6,25.1,27.5,881,879,866,887,881,4.073883357918332,4.797850209447189,28,209,5,13790,0.8660254037841197,0.5000000000005524,0.8660254037843931,0.5000000000000789,0.9645678201700512,-0.26383502476433235,1,2022-07-28,0,4.176040388931749,3.68237045146175,-0.10215703101341678,0.3915129064565819,5.317669560379977,4.620156394543308,-0.5198193509327877,0.17769381490388092,0.0,15.926116642081668
2,7,28,16,3136.0,25.0,23.4,31.9,24.7,26.7,755,758,739,759,748,3.769310195571487,3.865768975124894,28,209,5,13791,1.0,2.7970870994461885e-13,0.9009688679024441,0.43388373911750633,0.9638074231367321,-0.2665994206792887,1,2022-07-28,0,4.073883357918332,3.474339203756679,-0.30457316234684484,0.2949709918148078,4.797850209447189,3.6523777630610152,-0.9320812343222951,0.21339121206387857,0.0,16.230689804428515
2,7,28,17,3305.0,25.0,22.9,31.5,24.2,26.8,587,586,563,590,581,3.6528008314679496,2.6168575008024084,28,209,5,13792,0.8660254037843994,-0.500000000000068,0.9308737486441965,0.3653410243664148,0.9630391035211702,-0.2693616251234405,1,2022-07-28,0,3.769310195571487,3.0984873553954224,-0.1165093641035373,0.5543134760725272,3.865768975124894,2.4265622050583047,-1.2489114743224854,0.19029529574410375,0.0,16.34719916853205
2,7,28,18,3309.0,23.7,22.4,29.5,23.3,25.1,397,397,399,398,398,3.128952941214384,1.2706406734930247,28,209,5,13793,0.5000000000004095,-0.8660254037842022,0.9555728057861113,0.2947551744109998,0.9622628676390246,-0.2721216153912091,1,2022-07-28,0,3.6528008314679496,2.792140269243583,-0.5238478902535655,0.33681267197080134,2.6168575008024084,1.171443089036969,-1.3462168273093837,0.09919758445605575,0.0,16.871047058785617
2,7,28,19,3240.0,22.5,21.5,27.1,22.1,23.1,191,193,193,191,191,2.4954986426694923,-0.24005297657319036,28,209,5,13794,1.1456875622035294e-13,-1.0,0.9749279121818344,0.22252093395626701,0.9614787218710189,-0.27487936879524427,1,2022-07-28,0,3.128952941214384,2.274682323018046,-0.6334542985448919,0.22081631965144632,1.2706406734930247,-0.28718343894135967,-1.510693650066215,0.04713046236816931,0.0,17.504501357330508
2,7,28,20,3184.0,21.8,20.8,24.6,21.2,21.7,31,33,31,30,30,2.001174319959002,-1.4191221181209241,28,209,5,13795,-0.500000000000211,-0.8660254037843168,0.9888308262251241,0.14904226617620428,0.9606866726629026,-0.27763486266656234,1,2022-07-28,0,2.4954986426694923,1.9154821583476618,-0.4943243227104901,0.08569216161134041,-0.24005297657319036,-1.419032718951255,-1.1790691415477337,-8.939916966910211e-05,0.0,17.998825680040998
2,7,28,21,3025.0,21.5,20.7,23.1,20.8,21.2,0,0,0,0,0,1.7895935482449188,-1.6461350356732445,28,209,5,13796,-0.8660254037847396,-0.4999999999994788,0.997203797181189,0.07473009358630613,0.9598867265253924,-0.28038807435475316,1,2022-07-28,0,2.001174319959002,1.8059330597157044,-0.2115807717140834,-0.016339511470785606,-1.4191221181209241,-1.6461350356732445,-0.22701291755232034,0.0,0.0,18.21040645175508
2,7,28,22,2776.0,21.1,20.4,22.3,20.6,20.9,0,0,0,0,0,1.6274405787150965,-1.6461350356732445,28,209,5,13797,-1.0,-8.589235042690153e-13,1.0,1.8766726502221135e-13,0.9590788900341141,-0.28313898122818004,1,2022-07-28,0,1.7895935482449188,1.6615641709139546,-0.16215296952982228,-0.03412359219885808,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.372559421284905
2,7,28,23,2531.0,20.9,20.0,21.4,20.5,20.5,0,0,0,0,0,1.4695068747951887,-1.6461350356732445,28,209,5,13798,-0.866025403784689,0.49999999999956635,0.997203797181183,-0.07473009358638531,0.9582631698295532,-0.28588756067415205,1,2022-07-28,0,1.6274405787150965,1.4681196151972702,-0.1579337039199078,0.001387259597918522,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.53049312520481
2,7,28,24,2380.0,20.6,19.6,20.6,20.2,20.3,0,0,0,0,0,1.304990978446969,-1.6461350356732445,28,209,5,13799,-0.5000000000001235,0.8660254037843674,0.9888308262251122,-0.1490422661762828,0.9574395726170037,-0.2886337900990963,1,2022-07-28,0,1.4695068747951887,1.2692969404634402,-0.16451589634821961,0.03569403798352888,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.69500902155303
2,7,29,1,2241.0,20.2,19.3,20.4,20.0,20.0,0,0,0,0,0,1.180323494472591,-1.6461350356732445,29,210,6,13800,-6.937835505447494e-13,1.0,0.9749279121818674,-0.22252093395612277,0.956608105166512,-0.2913776469287505,1,2022-07-29,0,1.304990978446969,1.1247537980780495,-0.12466748397437799,0.05556969639454157,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.819676505527408
2,7,29,2,2164.0,19.8,19.1,20.4,19.7,19.6,0,0,0,0,0,1.0605566363147423,-1.6461350356732445,29,210,6,13801,0.4999999999997094,0.8660254037846065,0.9555728057861549,-0.2947551744108584,0.9557687743128055,-0.2941191086083961,1,2022-07-29,0,1.180323494472591,0.9760371286827709,-0.11976685815784882,0.08451950763197136,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,18.939443363685257
2,7,29,3,2143.0,19.4,18.9,20.2,19.4,19.1,0,0,0,0,0,0.92023643518768,-1.6461350356732445,29,210,6,13802,0.8660254037844499,0.4999999999999804,0.9308737486441675,-0.36534102436648874,0.9549215869552623,-0.296858152602962,1,2022-07-29,0,1.0605566363147423,0.828774138304681,-0.14032020112706234,0.0914622968829989,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,19.07976356481232
2,7,29,4,2149.0,19.1,18.7,20.3,19.1,18.7,0,0,0,0,0,0.816211494323404,-1.6461350356732445,29,210,6,13803,1.0,5.286435968204834e-13,0.9009688679025083,-0.43388373911737305,0.9540665500578395,-0.2995947563972577,1,2022-07-29,0,0.92023643518768,0.7187650702390265,-0.10402494086427594,0.09744642408437754,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,19.183788505676596
2,7,29,5,2189.0,18.9,18.2,19.6,18.6,18.2,0,0,0,0,0,0.6136216280024273,-1.6461350356732445,29,210,6,13804,0.8660254037845239,-0.4999999999998524,0.866025403784467,-0.49999999999995076,0.9532036706490138,-0.30232889749616476,1,2022-07-29,0,0.816211494323404,0.7240460461579862,-0.20258986632097675,-0.11042441815555892,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,19.386378371997573
2,7,29,6,2268.0,18.7,18.3,20.2,18.5,17.9,0,0,0,0,0,0.6084075425524592,-1.6461350356732445,29,210,6,13805,0.4999999999998374,-0.8660254037845325,0.8262387743159432,-0.5633200580636979,0.9523329558217282,-0.3050605534248084,1,2022-07-29,0,0.6136216280024273,0.7716578140392696,-0.005214085449968042,-0.16325027148681037,-1.6461350356732445,-1.6461350356732445,0.0,0.0,0.0,19.39159245744754
2,7,29,7,2337.0,19.3,18.8,21.2,19.4,18.7,46,38,50,49,50,0.9307956389167134,-1.3034016654098053,29,210,6,13806,-5.459910586767107e-13,-1.0,0.7818314824680217,-0.6234898018587437,0.9514544127333376,-0.3077897017287285,1,2022-07-29,0,0.6084075425524592,0.9132797502717754,0.32238809636425414,0.017515888644937916,-1.6461350356732445,-1.3211679174080067,0.3427333702634392,0.017766251998201366,0.0,19.069204361083287
2,7,29,8,2350.0,20.6,19.6,22.8,20.6,20.5,207,187,221,212,216,1.4974577194944303,-0.11418947651935689,29,210,6,13807,-0.49999999999920774,-0.866025403784896,0.7330518718298711,-0.6801727377708712,0.9505680486055462,-0.31051631997407797,1,2022-07-29,0,0.9307956389167134,1.4609712004771729,0.5666620805777169,0.03648651901725741,-1.3034016654098053,-0.18311490065877262,1.1892121888904483,0.06892542413941573,0.0,18.50254228050557
2,7,29,9,2346.0,22.5,20.9,25.9,22.1,22.5,420,421,432,404,415,2.3110413166975006,1.4205923906287883,29,210,6,13808,-0.8660254037841604,-0.5000000000004821,0.6801727377710253,-0.7330518718297281,0.9496738707243411,-0.31324038574782725,1,2022-07-29,0,1.4974577194944303,2.488160209061907,0.8135835972030703,-0.17711889236440648,-0.11418947651935689,1.4566391030652714,1.5347818671481452,-0.036046712436483164,0.0,17.6889586833025
2,7,29,10,2315.0,24.0,21.8,28.3,23.6,25.0,622,619,630,626,630,3.042447228764403,2.9401260263191853,29,210,6,13809,-1.0,-1.9836368937195156e-13,0.6234898018587303,-0.7818314824680324,0.9487718864399478,-0.3159618766579013,1,2022-07-29,0,2.3110413166975006,3.415797415307184,0.7314059120669025,-0.37335018654278107,1.4205923906287883,2.916805622110198,1.519533635690397,0.023320404208987178,0.0,16.957552771235598
2,7,29,11,2368.0,24.6,22.5,30.2,24.4,26.4,784,777,779,790,795,3.4800658299411067,4.1110565970407205,29,210,6,13810,-0.8660254037848135,0.4999999999993508,0.5633200580636837,-0.8262387743159528,0.9478621031667548,-0.31868077033341097,1,2022-07-29,0,3.042447228764403,3.909800974633776,0.4376186011767036,-0.4297351446926694,2.9401260263191853,4.101793341167352,1.1709305707215352,0.009263255873368514,0.0,16.519934170058892
2,7,29,12,2483.0,25.1,23.0,31.4,24.6,27.0,901,886,856,905,900,3.72125709227999,4.878454211918523,29,210,6,13811,-0.500000000000339,0.866025403784243,0.5000000000001328,-0.866025403784362,0.9469445283832588,-0.32139704442481654,1,2022-07-29,0,3.4800658299411067,4.062851576504077,0.24119126233888322,-0.3415944842240868,4.1110565970407205,4.9347368614606655,0.7673976148778028,-0.05628264954214224,0.0,16.27874290772001
